date,direction-only,fused (sign x vol size),vol-sized long,buy & hold
2024-12-19,1.4495835812030156,1.117318291572227,1.7946344734247188,2.62868534653232
2024-12-20,1.448858789412414,1.1170007176675774,1.8507023365887627,2.759704121258112
2024-12-23,1.4876836205427482,1.1344801662975517,1.8801633353361498,2.8350353116137494
2024-12-24,1.484495639009121,1.1328264819800031,1.8774226998323824,2.828960068130657
2024-12-26,1.472275382822207,1.126126526171757,1.8663189259337625,2.805672282119927
2024-12-27,1.4327454804364634,1.1027874036663508,1.827639217185047,2.7303412993889737
2024-12-30,1.4667496815784262,1.1215631710867386,1.8587561203670755,2.7951421143267026
2024-12-31,1.445178267461545,1.1107490980236767,1.8408340585427856,2.7540340992230004
2025-01-02,1.4877897248145127,1.1372384519143846,1.8847346162092915,2.8352375114316484
2025-01-03,1.4870458299521054,1.1367770183335082,1.969891942845518,3.008984938576723
2025-01-06,1.530736583681226,1.1621978406511075,2.014669828267841,3.0988961346445296
2025-01-07,1.4262068108764883,1.1048274315942397,1.9152182305110408,2.8872810779762754
2025-01-08,1.3748920534955908,1.0795339815553495,1.8713720376652485,2.783397036141028
2025-01-10,1.3742046074688432,1.0791911907613343,1.8095545598556562,2.6323303533385287
2025-01-13,1.3742046074688432,1.0791911907613343,1.8599928667775223,2.7550466168581598
2025-01-14,1.349275636224084,1.0653756450793455,1.8367378326414263,2.706445790860854
2025-01-15,1.399652855248935,1.0891988065178426,1.8778096387309613,2.8074949825342737
2025-01-16,1.3799664218862882,1.0795841019364625,1.861233615301238,2.7680069318491656
2025-01-17,1.4049023821209559,1.0940517835311485,1.886176308761807,2.8180247508969125
2025-01-21,1.4604282668756305,1.1276172842552576,1.9440441841316562,2.929401398517011
2025-01-22,1.4643656415869175,1.1296255008826466,1.9475064065624967,2.9372991852466566
2025-01-23,1.4978829966153195,1.1491414691039865,1.9811524893674903,3.004530003029201
2025-01-24,1.497134055117012,1.1487068034916135,1.7188892015587736,2.527231519742738
2025-01-27,1.497134055117012,1.1487068034916135,1.689777508720914,2.4666833111113236
2025-01-28,1.5540289588733742,1.1696586378557203,1.7208142298832498,2.561656895401421
2025-01-29,1.5122604516501734,1.1563680122281104,1.701260920085128,2.4928058074419623
2025-01-30,1.5206141981112125,1.1593179388001127,1.705600883436759,2.506576099238757
2025-01-31,1.4096822966012408,1.122491654540972,1.6514216623068827,2.323716269761046
2025-02-03,1.4368318140478538,1.1311639295373845,1.6641804055301583,2.3684694567443554
2025-02-04,1.4957989558782465,1.15222602130179,1.695167178975221,2.4656707248477816
2025-02-05,1.4950510564003074,1.1519642697261376,1.7355073251190827,2.5802868473028098
2025-02-06,1.4950510564003074,1.1519642697261376,1.7494203098022705,2.616737475659266
2025-02-07,1.4950510564003074,1.1519642697261376,1.756388211418535,2.6343552625823214
2025-02-10,1.5229198923935365,1.163737654708182,1.7747808765314876,2.6847787329027564
2025-02-11,1.5221584324473398,1.1634186297780913,1.7535902350680563,2.6329377557514677
2025-02-12,1.5221584324473398,1.1634186297780913,1.7671914999425018,2.664123187495575
2025-02-13,1.5783218911845807,1.1928979725265854,1.8125496830703527,2.7637540657711472
2025-02-14,1.5775327302389885,1.1924883714399355,1.8522725715832429,2.860753174219654
2025-02-18,1.5775327302389885,1.1924883714399355,1.8357545801845627,2.8251123425676594
2025-02-19,1.5775327302389885,1.1924883714399355,1.8398728066856411,2.835642871596914
2025-02-20,1.5775327302389885,1.1924883714399355,1.8399300420109412,2.8358455500577864
2025-02-21,1.5775327302389885,1.1924883714399355,1.81035212459584,2.7653742460673043
2025-02-24,1.5007321429846654,1.1590095615372935,1.759985405821625,2.63212748176604
2025-02-25,1.5008478855703244,1.1590244208615526,1.76000797008227,2.632330482176172
2025-02-26,1.5586924920830054,1.1692340558959935,1.7755115597468347,2.7337838822287397
2025-02-27,1.3626436089639187,1.1193103929249142,1.6997012117133687,2.3899346114314794
2025-02-28,1.4260305215821232,1.1445875719344027,1.7380852489408383,2.5011086377003253
2025-03-03,1.2775507219911035,1.0849572924960003,1.6475351576909856,2.2406905725462227
2025-03-04,1.276911946630108,1.08468589442758,1.6944493900968374,2.381024687480783
2025-03-05,1.276911946630108,1.08468589442758,1.6690658722625726,2.2990111873913133
2025-03-06,1.250629487080669,1.072683527974681,1.6509598720345176,2.252840540099147
2025-03-07,1.2500041723371287,1.0723951915882097,1.6404561199942418,2.2255025547082457
2025-03-10,1.2162808283559556,1.058434350985306,1.6194620751330562,2.16657439584761
2025-03-11,1.2974552946025382,1.0924974171482753,1.671580417439619,2.3111713639706424
2025-03-12,1.2968065669552369,1.0922340103916144,1.6907401685652197,2.370104882369224
2025-03-13,1.2968065669552369,1.0922340103916144,1.7031891523556508,2.4021032742001194
2025-03-14,1.2968065669552369,1.0922340103916144,1.7355861090388476,2.4857445229732402
2025-03-17,1.2460778234025829,1.0651082343362923,1.692956687430302,2.3897495344337982
2025-03-18,1.2454547844908817,1.064770129550504,1.686778795230847,2.374965324234736
2025-03-19,1.2371854553461998,1.060361621501096,1.6802891044709565,2.3603839727184766
2025-03-20,1.2365668626185269,1.0600310103705783,1.6835025329152207,2.368282246845752
2025-03-21,1.2365668626185269,1.0600310103705783,1.7107075303936137,2.427823438429014
2025-03-24,1.2428596311126354,1.0637657790975732,1.7172857127556451,2.441392307493804
2025-03-25,1.2422382012970792,1.0633975339675192,1.6987997780200388,2.4045335939780976
2025-03-26,1.2422382012970792,1.0633975339675192,1.6193596585299057,2.2550729858196945
2025-03-27,1.2422382012970792,1.0633975339675192,1.6205823083542124,2.257908296685197
2025-03-28,1.2422382012970792,1.0633975339675192,1.5602495570401425,2.1291047382926296
2025-03-31,1.2422382012970792,1.0633975339675192,1.5931054774271172,2.197759496039902
2025-04-01,1.227537084559859,1.0570957718095193,1.5839421848635427,2.172849258633192
2025-04-02,1.2269233160175792,1.0568311014827938,1.5510246708034618,2.096296575416755
2025-04-03,1.2269233160175792,1.0568311014827938,1.5126358940591877,2.0031367418190618
2025-04-04,1.2269233160175792,1.0568311014827938,1.4119778018329554,1.771249909465819
2025-04-07,1.4556740967042268,1.1447787127234028,1.5297045481711316,2.102371983831751
2025-04-08,1.4549462596558747,1.144523228053072,1.5045608300580617,2.0027316410146234
2025-04-09,1.60840860340671,1.186861381826931,1.5604775820562387,2.214973724142967
2025-04-10,1.6076043991050066,1.1866532576976645,1.5565026391213321,2.1973545322206225
2025-04-11,1.689921861335471,1.2046467285835192,1.5803175116332007,2.310968856255124
2025-04-14,1.6890769004048034,1.2044683642429868,1.5620047134667343,2.2473771208349325
2025-04-15,1.6890769004048034,1.2044683642429868,1.5236187713248492,2.117358700939479
2025-04-16,1.6890769004048034,1.2044683642429868,1.5228330944054336,2.115333322379979
2025-04-17,1.6890769004048034,1.2044683642429868,1.4884915115828543,2.000301289622455
2025-04-21,1.6890769004048034,1.2044683642429868,1.4884833372492234,2.0005037282987734
2025-04-22,1.6890769004048034,1.2044683642429868,1.5316127373389332,2.1167509297632554
2025-04-23,1.6890769004048034,1.2044683642429868,1.5226939799270678,2.095688769924769
2025-04-24,1.6890769004048034,1.2044683642429868,1.5527875042123989,2.1639383132695316
2025-04-25,1.7331270292690493,1.225196341033291,1.579981259315587,2.2214545167295054
2025-04-28,1.7012104052817305,1.213297993576543,1.5646374606370566,2.180545035013506
2025-04-29,1.650649687574288,1.1935279216742274,1.5391424913371672,2.1157382823499957
2025-04-30,1.786689824841742,1.2562847087662272,1.6200720078394728,2.2901092155162415
2025-05-01,1.7857964799293211,1.255883612680829,1.6295956980147328,2.312386526137537
2025-05-02,1.7857964799293211,1.255883612680829,1.6190155550012764,2.2866662959918314
2025-05-05,1.7622866225428926,1.2440527334813185,1.6042355101887853,2.257705863613731
2025-05-06,1.787105288359193,1.2576808658809433,1.6218093101931088,2.2895016263595647
2025-05-07,1.8693073221137328,1.2948886820984589,1.6697896718178784,2.3948125395984134
