date,Open,High,Low,Close,Volume
2017-03-13,2.451482336065933,2.5182244957066215,2.450743428835497,2.508373260498047,774136000
2017-03-14,2.521179605242259,2.530538077993127,2.474386067128181,2.5066490173339844,522016000
2017-03-15,2.5182244635217144,2.5364491192450664,2.470692013504071,2.5256128311157227,615036000
2017-03-16,2.5362030580819708,2.5571369626904445,2.5221649947743616,2.5566442012786865,523100000
2017-03-17,2.5741299939301006,2.613535167519602,2.556644011271599,2.6123037338256836,1119688000
2017-03-20,2.6297895252311907,2.6994870701088334,2.6137811232464347,2.6955463886260986,748568000
2017-03-21,2.67830684004042,2.7081069231789536,2.6004820197567367,2.608362913131714,913484000
2017-03-22,2.5972802987379087,2.6662391741102356,2.593339851969421,2.661559820175171,616764000
2017-03-23,2.6536787795462105,2.6736276295999932,2.6278193765801605,2.6374242305755615,533940000
2017-03-24,2.6837251803874778,2.69160607399549,2.6209234727172857,2.646782875061035,439500000
2017-03-27,2.6002347071625436,2.6699322284173292,2.550978554042386,2.66599178314209,506644000
2017-03-28,2.6672235715208323,2.6817541562416936,2.6418567021320376,2.65220046043396,432444000
2017-03-29,2.659589078886729,2.6719031786970144,2.641364427249672,2.643580913543701,349992000
2017-03-30,2.6507236626285504,2.7090924045068174,2.645059254940107,2.6943154335021973,525532000
2017-03-31,2.6847105525590536,2.706383364865729,2.6696874358581932,2.6827402114868164,440808000
2017-04-03,2.6832322814799165,2.7004718806496664,2.6455510742101556,2.669194221496582,445232000
2017-04-04,2.546546032303542,2.571666757037447,2.4711840929737328,2.482020378112793,1271280000
2017-04-05,2.4633037100857216,2.5211799232172014,2.450497080657409,2.463550090789795,747048000
2017-04-06,2.46872212875976,2.4935964819583676,2.4236525421897746,2.4815287590026855,635120000
2017-04-07,2.487931181157205,2.505417159823295,2.455914617041259,2.470937728881836,429068000
2017-04-10,2.4716768341216384,2.478326293237492,2.4037032544408836,2.4078900814056396,756332000
2017-04-11,2.3778445446882683,2.435720767865637,2.3729190435996514,2.416510820388794,618148000
2017-04-12,2.4165099938041656,2.4307942004343586,2.391389265716094,2.3965611457824707,414092000
2017-04-13,2.372425971953983,2.3940985475602243,2.351738214492798,2.351738214492798,506892000
2017-04-17,2.364545010954598,2.444093802085736,2.3593731299403737,2.44384765625,497292000
2017-04-18,2.4295621655497754,2.45148134883117,2.40370277161808,2.445324182510376,370116000
2017-04-19,2.462810243119969,2.4869456782799393,2.448279658927611,2.4549293518066406,380828000
2017-04-20,2.4694605416081967,2.4985217171198597,2.448280259342568,2.493842363357544,404016000
2017-04-21,2.4834979244727755,2.5068946891057147,2.4716765867150037,2.504185676574707,341896000
2017-04-24,2.535710432651299,2.548517062860245,2.5147767617922065,2.535464286804199,371820000
2017-04-25,2.5499944180038687,2.5940787085073245,2.528567989566946,2.5795481204986572,388440000
2017-04-26,2.5930931568458986,2.5955557887595533,2.559845159856572,2.5618155002593994,327004000
2017-04-27,2.5692040877535467,2.6100865995157867,2.5512255814348435,2.601713180541992,319700000
2017-04-28,2.59481802085429,2.6017138623593685,2.5630475919419107,2.5687122344970703,348248000
2017-05-01,2.5795485091476182,2.631513935735584,2.5724062869685747,2.6263418197631836,307732000
2017-05-02,2.5994966326968756,2.6007280661669334,2.5258584143676903,2.548516273498535,629972000
2017-05-03,2.5416202179323193,2.5770847002910715,2.526843487291447,2.5674798488616943,336904000
2017-05-04,2.573637515423088,2.5847201840030736,2.549748218033873,2.557629346847534,209788000
2017-05-05,2.5460540543608263,2.565017616157093,2.5305381780191967,2.557875394821167,228428000
2017-05-08,2.5696971654518155,2.571174745044671,2.519702082044593,2.5310311317443848,365240000
2017-05-09,2.536695815037538,2.5842280360874095,2.528322158484752,2.5352180004119873,847672000
2017-05-10,2.814746786240692,3.00019652625086,2.8080973259094417,2.9871435165405273,2129096000
2017-05-11,2.9566049024707577,3.212244733816736,2.9531569817891117,3.1154561042785645,1939792000
2017-05-12,3.1186581471570616,3.191803629882451,3.0977242405599097,3.1496894359588623,962620000
2017-05-15,3.1908176402899993,3.3102638753065436,3.1863844325679116,3.3078010082244873,1087540000
2017-05-16,3.35878222387195,3.384888247606076,3.2844055398426035,3.3693723678588867,1120700000
2017-05-17,3.3026305594980885,3.3213479816379774,3.14131645366749,3.145503282546997,1271368000
2017-05-18,3.1893409432615973,3.286129586616753,3.1290020878471796,3.2772634029388428,1156032000
2017-05-19,3.378344164916682,3.40768235370232,3.333720398880428,3.3529505729675293,1018372000
2017-05-22,3.396588481417014,3.438746789150751,3.3857405454738827,3.424447536468506,836608000
2017-05-23,3.4441704130277864,3.446389233983782,3.3458007246510424,3.3783440589904785,681248000
2017-05-24,3.475235248383501,3.4779473503383036,3.4042315492650927,3.4163122177124023,815996000
2017-05-25,3.4515665062632386,3.45230619160989,3.36379811398494,3.4086685180664062,608228000
2017-05-26,3.4005333105440245,3.5817405008345244,3.3803170432624023,3.4969305992126465,779140000
2017-05-30,3.5427870034216355,3.6066409505002266,3.526761974163199,3.5716323852539062,989652000
2017-05-31,3.6165024327956017,3.624145221981982,3.502107705423657,3.558812141418457,887316000
2017-06-01,3.574589931813173,3.5755762572691583,3.513694503815734,3.5590579509735107,503340000
2017-06-02,3.5560995067070698,3.582232782038283,3.535390198560589,3.541307210922241,487456000
2017-06-05,3.525036010434045,3.6618658225670244,3.5134486243272063,3.649045705795288,817376000
2017-06-06,3.644361141632944,3.6904642774354706,3.6192141903945796,3.6325273513793945,758728000
2017-06-07,3.656935286118038,3.6951489978313856,3.641403302313402,3.6764118671417236,612612000
2017-06-08,3.783409770887546,3.9446472988222174,3.742237559848995,3.9431681632995605,1161744000
2017-06-09,4.061509086280469,4.154208193910968,3.519366115183547,3.688246488571167,3692928000
2017-06-12,3.5965325130376598,3.7400190145561973,3.503586789949396,3.6973674297332764,1697532000
2017-06-13,3.806585788555135,3.815707950188011,3.590862818638898,3.732623815536499,1672504000
2017-06-14,3.73558168342812,3.798202897645878,3.6611264426951515,3.7405123710632324,1184640000
2017-06-15,3.623159866259026,3.7868626787041584,3.6118188827123734,3.7565383911132812,963824000
2017-06-16,3.766152819972812,3.81398173889471,3.704024647461991,3.7380471229553223,924960000
2017-06-19,3.782177570386992,3.8837524143273754,3.7784796135025065,3.878575086593628,778176000
2017-06-20,3.9207339379737203,3.987546397660118,3.8687140132360485,3.8729050159454346,1095444000
2017-06-21,3.900516581469748,3.935278735003519,3.8386348272812594,3.9315805435180664,682652000
2017-06-22,3.939717065528892,3.9530304631565767,3.8805474021319597,3.9044618606567383,469132000
2017-06-23,3.9121040049522513,3.927882626280343,3.7774927960440103,3.792531967163086,1088588000
2017-06-26,3.825322496594565,3.860824343147609,3.6569354244476755,3.7511138916015625,1063960000
2017-06-27,3.7336089593318382,3.742237838321026,3.6081199010619605,3.613790273666382,999492000
2017-06-28,3.6813423648979913,3.7459359892085193,3.5933273299299984,3.7412517070770264,994948000
2017-06-29,3.7128999205782436,3.7158581920594695,3.5521554141315024,3.61625599861145,1064424000
2017-06-30,3.6335139604741657,3.6470737635563024,3.5378563587860348,3.5639896392822266,731060000
2017-07-03,3.5760696175737685,3.5908619144048175,3.416557853152628,3.4350483417510986,709072000
2017-07-05,3.498409198821919,3.555606674924944,3.4794256652149875,3.526761531829834,820188000
2017-07-06,3.4976702042012024,3.584205879878552,3.445650048669037,3.537363052368164,746284000
2017-07-07,3.5940663867427807,3.6364713235532546,3.571138025300715,3.618227243423462,654972000
2017-07-10,3.6916973695128217,3.796723532064029,3.6655640901880857,3.789327383041382,958492000
2017-07-11,3.7930249239539844,3.8507154407131643,3.7511130281552103,3.8430726528167725,757956000
2017-07-12,3.902734509025709,4.018608327616198,3.8598365321381984,4.006527900695801,1145208000
2017-07-13,4.018610748992975,4.099969111118344,3.91383120406624,3.9601807594299316,1369132000
2017-07-14,3.976452509433961,4.068165531233772,3.969549404042512,4.066686630249023,941948000
2017-07-17,4.100706529632648,4.129551900787674,3.9877909757995558,4.049426078796387,930792000
2017-07-18,3.9885332935897284,4.1061334411576205,3.976699263241394,4.091587543487549,776640000
2017-07-19,4.100707349253731,4.127087265132897,4.058302641964196,4.070383071899414,687044000
2017-07-20,4.0908460892615714,4.12979924622593,4.041044997461201,4.129552841186523,699596000
2017-07-21,4.109090554629179,4.173930827871632,4.0947910661383045,4.144345760345459,648332000
2017-07-24,4.151494898996299,4.1611098676556795,4.085668548539833,4.096269607543945,652524000
2017-07-25,4.073340569563103,4.090845198560805,4.032908050688438,4.076545715332031,496556000
2017-07-26,4.133990423259096,4.189462121833369,4.088873379053538,4.123635768890381,640404000
2017-07-27,4.148536882407357,4.160124504018975,3.884491984258126,3.987545967102051,782856000
2017-07-28,3.951795899923904,4.077285155185849,3.926895596062904,4.052877426147461,513348000
2017-07-31,4.066437225355685,4.102432101145826,3.9599319682885548,4.006527900695801,559672000
2017-08-01,3.997161947919273,4.057071311678991,3.969303120376686,4.05534553527832,431384000
2017-08-02,4.08640731173369,4.090351672222544,3.9759572239913616,4.052877426147461,478444000
2017-08-03,4.0523866738208945,4.1081047910442585,4.035375317419268,4.104406833648682,442420000
2017-08-04,4.127086714185362,4.19291305746018,4.10440522801529,4.122402667999268,589096000
2017-08-07,4.151496401289596,4.24961924455757,4.141880958912096,4.249126434326172,717412000
2017-08-08,4.287091917948767,4.30360998909288,4.1593840499443955,4.198584079742432,755336000
2017-08-09,4.152482435380072,4.2456748238697175,4.133745301589454,4.243209362030029,530784000
2017-08-10,4.244441389579491,4.25676869741797,4.051400404192156,4.061508655548096,1328088000
2017-08-11,3.8741371128462263,3.9199936110045717,3.769850640220084,3.845045328140259,1497196000
2017-08-14,3.936512545331466,4.155440415724051,3.924925157641649,4.151742458343506,1279020000
2017-08-15,4.156919681721959,4.183052728297874,4.082464434131405,4.116733551025391,764532000
2017-08-16,4.131772396618513,4.155193574635667,4.039319709895831,4.071616172790527,596632000
2017-08-17,4.063233254439787,4.080244134922761,3.9786697810981497,3.9808883666992188,525444000
2017-08-18,4.035128902392917,4.05214025875268,3.935772866119703,3.9816293716430664,601204000
2017-08-21,4.006036415141319,4.017377160659298,3.8798076680545575,3.923691749572754,623672000
2017-08-22,3.960212121234989,4.016966248418415,3.9409650141570314,4.011044025421143,450456000
2017-08-23,3.9777312249130286,4.102343559017083,3.9690942791568165,4.0912394523620605,579520000
2017-08-24,4.123318779692817,4.127760800017181,4.049785411456159,4.076188087463379,469700000
2017-08-25,4.100370514663828,4.110487664981904,4.035719777955031,4.042135715484619,357200000
2017-08-28,4.06113633673126,4.073967742313019,4.005615786555115,4.0707597732543945,389496000
2017-08-29,4.012030972141169,4.085811422734201,4.003887740004805,4.064096450805664,324096000
2017-08-30,4.083837703690516,4.0993838338920865,4.053486721331256,4.088279724121094,384400000
2017-08-31,4.108513902998518,4.185008626417546,4.101111476293533,4.181060791015625,612684000
2017-09-01,4.193645373682579,4.241763027562376,4.185008425187449,4.2062296867370605,445432000
2017-09-05,4.154902648327941,4.159837911314532,4.035965916658152,4.093953609466553,695364000
2017-09-06,4.126774126781559,4.140592491450574,4.056694873972055,4.091487407684326,397672000
2017-09-07,4.108266451135546,4.142812357188386,4.070265954477423,4.110487461090088,352868000
2017-09-08,4.098889064293761,4.113694383293884,4.014991472205385,4.039173603057861,498856000
2017-09-11,4.084825854184802,4.18081455334744,4.079396874028875,4.170203685760498,567444000
2017-09-12,4.194878486230284,4.194878486230284,4.12011107040449,4.18525505065918,411488000
2017-09-13,4.160083972991174,4.2328774449555775,4.127759087283436,4.204007148742676,580960000
2017-09-14,4.165020371431807,4.258048161900318,4.140591616384034,4.180072784423828,513712000
2017-09-15,4.265452294095202,4.444351673126221,4.260270406365284,4.444351673126221,1364792000
2017-09-18,4.568469414273191,4.71800471658635,4.561560232770174,4.6279377937316895,1684460000
2017-09-19,4.577599139328865,4.684691912364669,4.555637545702236,4.623002529144287,874280000
2017-09-20,4.626702876253879,4.674080174393562,4.545519546396711,4.58574104309082,724920000
2017-09-21,4.482103158710042,4.508259676079244,4.3826599154908985,4.460388660430908,1075600000
2017-09-22,4.449039466145452,4.498637793880124,4.407090657500109,4.416960716247559,491232000
2017-09-25,4.386115591162519,4.3873496425438665,4.198826879345181,4.219554424285889,874580000
2017-09-26,4.354037207567398,4.409064037369204,4.203514947142014,4.2432427406311035,1125620000
2017-09-27,4.33355560186904,4.349594972332799,4.262736032249857,4.336269855499268,713720000
2017-09-28,4.343426138397221,4.347374443620587,4.28765897453844,4.335036754608154,435244000
2017-09-29,4.418933963831018,4.434972863986991,4.373777197721946,4.411284446716309,619092000
2017-10-02,4.461377157242951,4.490494560059687,4.3676094812048145,4.416960716247559,503480000
2017-10-03,4.423129370362684,4.455948455610452,4.381920900271138,4.426090717315674,390332000
2017-10-04,4.432260024607311,4.485312946735495,4.395739722514229,4.463104724884033,427848000
2017-10-05,4.487531558827752,4.490986148351556,4.430776982954866,4.460634708404541,437364000
2017-10-06,4.432999126532874,4.487038992476936,4.41695975507425,4.4737138748168945,318800000
2017-10-09,4.510480873474691,4.607703591995316,4.491727247865102,4.5746378898620605,563492000
2017-10-10,4.723677618772576,4.76118485532847,4.620779810790067,4.661988258361816,974876000
2017-10-11,4.678523154191402,4.713069532949091,4.632626514945159,4.7115888595581055,529508000
2017-10-12,4.715041162980804,4.7646394616431,4.686664113567757,4.713807582855225,528292000
2017-10-13,4.775992009268941,4.81177196504256,4.729108416171767,4.801654815673828,628728000
2017-10-16,4.831513104326579,4.8870336505873215,4.768343039663124,4.884072303771973,576640000
2017-10-17,4.863344570746329,4.908007628046101,4.84508465848386,4.8796305656433105,478596000
2017-10-18,4.88851384839967,4.889253714378823,4.770316963661443,4.8754353523254395,567316000
2017-10-19,4.797954909793,4.885800368264244,4.748850293467548,4.880865573883057,570772000
2017-10-20,4.897889994302545,4.925033000074119,4.849771885008994,4.8586554527282715,451620000
2017-10-23,4.880370719317214,4.906773863364467,4.831512736458317,4.851747035980225,428696000
2017-10-24,4.860876651927827,4.904306125975059,4.83496722308686,4.902578830718994,407244000
2017-10-25,4.863097870424959,4.915904159649188,4.71726425537581,4.7787065505981445,828160000
2017-10-26,4.806343456132076,4.840395646017998,4.782407944959618,4.828798294067383,322744000
2017-10-27,4.880864975216326,4.981295206009991,4.8549550722924,4.981048583984375,572192000
2017-10-30,4.981049231930078,5.085427311322194,4.9652564778346635,5.0299072265625,504056000
2017-10-31,5.061735353959931,5.12984017592871,5.056059756024011,5.1031904220581055,411908000
2017-11-01,5.165868763585285,5.181167798233534,5.04865884259544,5.112815856933594,502576000
2017-11-02,5.083207224839702,5.1278702952106245,5.025219031720282,5.081726551055908,342308000
2017-11-03,5.112816895637146,5.14958381652832,5.0669202530208235,5.14958381652832,353640000
2017-11-06,5.112815568743943,5.181414128159518,5.100477881188919,5.1727776527404785,389944000
2017-11-07,5.195481472604921,5.253469660656966,5.18339040261712,5.232001304626465,427700000
2017-11-08,5.227558048459335,5.231259731387411,5.113803190610119,5.16118049621582,522988000
2017-11-09,5.065193173130685,5.091349229257817,4.944282010084721,5.066426753997803,978564000
2017-11-10,5.257908730332841,5.395846170853272,5.222128781366378,5.33341646194458,1253256000
2017-11-13,5.33341703786811,5.358832749540778,5.2315061572511885,5.246805191040039,582376000
2017-11-14,5.255935853487221,5.300352289707835,5.2122597539573094,5.285053253173828,529292000
2017-11-15,5.23002596362064,5.231260014881084,5.127621829678543,5.181414604187012,501948000
2017-11-16,5.255442335399168,5.285546692219255,5.212753196798798,5.2216362953186035,441768000
2017-11-17,5.278637513278716,5.313923756026012,5.200415509912734,5.21546745300293,515664000
2017-11-20,5.231013387196668,5.294677165489488,5.194246469201468,5.282586097717285,396100000
2017-11-21,5.322313210280413,5.342794130397142,5.290481560536533,5.331196308135986,399176000
2017-11-22,5.358359740780388,5.358359740780388,5.274650632517011,5.307245254516602,356640000
2017-11-24,5.323541798471674,5.358358968719019,5.299095600004465,5.357370853424072,180752000
2017-11-27,5.366013708328125,5.367248145956048,5.284526695496104,5.287736892700195,422896000
2017-11-28,5.292922832387818,5.302306160495451,5.142049202613219,5.203040599822998,512752000
2017-11-29,5.185754483332419,5.188470622521679,4.722021874427324,4.850178241729736,1396788000
2017-11-30,4.918824911094081,5.004756083832835,4.855858233409198,4.956110954284668,823768000
2017-12-01,4.921541796166544,4.941790154847692,4.752642357858887,4.881292343139648,811548000
2017-12-04,4.9398147680252995,4.945988370221794,4.555840542977251,4.609177112579346,1240844000
2017-12-05,4.503984534332593,4.758321553039635,4.459043655943532,4.635844707489014,981488000
2017-12-06,4.585471052136598,4.695107578798248,4.564235050733378,4.673377990722656,467032000
2017-12-07,4.740049039210091,4.7805457583425035,4.694614097849085,4.740789890289307,542600000
2017-12-08,4.7906684951877,4.809682413084032,4.72004698635999,4.728442668914795,466876000
2017-12-11,4.742516772527789,4.809681752765574,4.72671352481275,4.806718349456787,372748000
2017-12-12,4.763259532040748,4.786470818750292,4.6889337733223275,4.7123918533325195,455016000
2017-12-13,4.753383006986645,4.754617444692472,4.589915855326775,4.597323894500732,554280000
2017-12-14,4.590902437909763,4.675352369434619,4.558307826650252,4.604483604431152,438164000
2017-12-15,4.648437872128234,4.7504195592405765,4.583495434913486,4.730171203613281,670036000
2017-12-18,4.770668021901644,4.889687882002822,4.741036806785302,4.886724948883057,477704000
2017-12-19,4.877339780306194,4.882525264543692,4.814125854476179,4.842522621154785,373100000
2017-12-20,4.881785084824168,4.890921146319655,4.804002339590581,4.859561443328857,288820000
2017-12-21,4.863018873018598,4.887958655888736,4.828695763535771,4.837091445922852,300904000
2017-12-22,4.800299792777093,4.831165917139893,4.722517027508524,4.82178258895874,466276000
2017-12-26,4.7664686573173185,4.883019133760665,4.7365901874183045,4.875364303588867,355080000
2017-12-27,4.862030927425496,4.9378379155627075,4.847462116296688,4.868697643280029,329488000
2017-12-28,4.892403052104695,4.923269169804726,4.868204121327296,4.874377250671387,240248000
2017-12-29,4.900551558430201,4.900551558430201,4.778074741363525,4.778074741363525,279964000
2018-01-02,4.834377358813913,4.9262353844336095,4.802770843179433,4.9225311279296875,355616000
2018-01-03,5.039820483748576,5.2768725513218815,5.031178007058995,5.246500015258789,914704000
2018-01-04,5.327740403287896,5.384287169511591,5.251932921727809,5.27415657043457,583268000
2018-01-05,5.288972987072824,5.356137524209264,5.212177856164972,5.318851470947266,580124000
2018-01-08,5.4423143725652325,5.555901465342016,5.397373027882378,5.481822967529297,881216000
2018-01-09,5.4872563701388914,5.526764973194895,5.3988558354776055,5.480342388153076,497000000
2018-01-10,5.387989697031971,5.526763836900809,5.333665496743862,5.523306846618652,582664000
2018-01-11,5.555902238512881,5.58726241973231,5.511701738594264,5.533185005187988,406032000
2018-01-12,5.521330205165852,5.555653306264852,5.465524316723575,5.506020545959473,359916000
2018-01-16,5.532443747287633,5.617880865788269,5.350704010135814,5.435153484344482,702348000
2018-01-17,5.449721377010482,5.5588638240049875,5.355888591405077,5.548986911773682,538408000
2018-01-18,5.529726995869949,5.596397929165241,5.498614082057329,5.542073726654053,408632000
2018-01-19,5.632204027514249,5.706282545208724,5.6052889489269235,5.682083606719971,609380000
2018-01-22,5.689982708812611,5.7722100812956505,5.632448321597249,5.770481586456299,550944000
2018-01-23,5.823819060815665,5.922096960023161,5.80529967214981,5.899379730224609,475228000
2018-01-24,5.902588978618879,5.938393786514186,5.767025048759921,5.82258415222168,579972000
2018-01-25,5.876909417809855,5.9201222710314765,5.821350775207208,5.8361663818359375,409884000
2018-01-26,5.879872543227689,6.008769303849789,5.867032225829724,6.0085225105285645,516356000
2018-01-29,5.993954179465622,6.126555205457101,5.941358468062582,6.095441818237305,455116000
2018-01-30,5.953704311352254,6.084823626143927,5.887033377530123,5.993459701538086,570832000
2018-01-31,6.068774377166113,6.15519962744378,6.036179754408111,6.069515228271484,478576000
2018-02-01,5.889749623333987,6.096676409437072,5.878391007501542,5.938641548156738,519224000
2018-02-02,5.852217554755974,5.876169698170291,5.708257900909422,5.7662858963012695,718464000
2018-02-05,5.605287660717667,5.759124205306844,5.062043752540937,5.276872158050537,1165204000
2018-02-06,5.047227381576203,5.573185786960911,5.037349998461592,5.570222854614258,1114800000
2018-02-07,5.66899568719736,5.802090300947284,5.597880113087888,5.649734973907471,802932000
2018-02-08,5.775174844993028,5.808263048004478,5.370951866705575,5.371199131011963,1144000000
2018-02-09,5.883082013651636,5.898885261891157,5.37119834714765,5.730726718902588,1674604000
2018-02-12,5.811721451971718,5.814684856532062,5.556644002443449,5.630722522735596,1093172000
2018-02-13,5.59442482945865,5.79048665800717,5.56207699442167,5.7443108558654785,625524000
2018-02-14,5.704060004472654,5.990250813952045,5.692948180613447,5.961359977722168,744988000
2018-02-15,6.044574406786816,6.13297493093032,5.963828714785373,6.086799144744873,698900000
2018-02-16,6.059639609767695,6.173226756007924,6.011982103283707,6.021118640899658,637656000
2018-02-20,6.04358565353499,6.219399025249999,6.039881399320368,6.150506019592285,686240000
2018-02-21,6.214954653955677,6.2218686341425675,5.959876824976251,5.96358060836792,892292000
2018-02-22,5.997431811097101,6.0690854684715605,5.917624200039191,5.983100891113281,534364000
2018-02-23,6.042893953409047,6.0764970779418945,5.992242084319867,6.0764970779418945,415300000
2018-02-26,6.122703332679039,6.12715073010271,6.030294359867452,6.092559337615967,469312000
2018-02-27,6.065872505043838,6.150127973546111,6.056730765739726,6.079709529876709,455436000
2018-02-28,6.090582207639398,6.130115361349495,5.967782295909265,5.979395389556885,523116000
2018-03-01,5.9771714232388495,6.031035498043806,5.636444803216449,5.737501621246338,1040120000
2018-03-02,5.630020109064844,5.850912051592276,5.48152360924925,5.84448766708374,913428000
2018-03-05,5.794331316354615,5.862031957639764,5.671037022574234,5.822498798370361,620776000
2018-03-06,5.907740731198539,6.002620574471278,5.864748442124549,5.9833478927612305,636808000
2018-03-07,5.880562549530063,6.027576919595379,5.879327344549998,5.975442409515381,581208000
2018-03-08,6.002868664310706,6.002868664310706,5.914907082010744,5.959135055541992,411912000
2018-03-09,6.006572474715116,6.074520034382291,5.990512459467834,6.061672210693359,505524000
2018-03-12,6.1029356657359335,6.251184733509039,6.094781712521375,6.171130180358887,605060000
2018-03-13,6.213875849328938,6.28824780511237,6.07921591098693,6.120478630065918,619772000
2018-03-14,6.163471023940503,6.190650241531687,6.083663411876089,6.145928382873535,505496000
2018-03-15,6.159518045344583,6.241796067659434,6.118749218602539,6.16075325012207,401952000
2018-03-16,6.17706093479271,6.207946239466674,6.139504298744164,6.188920974731445,399456000
2018-03-19,6.132092418807679,6.161000737351498,5.855854233128718,5.954687118530273,713772000
2018-03-20,5.9576522213167,6.205475995553588,5.9576522213167,6.166684150695801,554696000
2018-03-21,6.160259724929546,6.226478209071581,6.111090462200979,6.141481876373291,438688000
2018-03-22,6.07822837751054,6.124679810348624,5.9383797142757215,5.975688934326172,551196000
2018-03-23,5.989277919871422,5.991748800671801,5.745160740570835,5.756279468536377,735620000
2018-03-26,5.880561289586409,6.041906076450035,5.828674208637452,6.040670871734619,611424000
2018-03-27,6.121467837896956,6.177061485521125,5.432108021174442,5.572203636169434,1409000000
2018-03-28,5.537859467379129,5.667824617577534,5.361689827086438,5.469170570373535,945904000
2018-03-29,5.537364800411296,5.818791705378914,5.45310978014229,5.722182750701904,916628000
2018-04-02,5.65176530715143,5.79779096834299,5.374044438160918,5.461758613586426,922092000
2018-04-03,5.628537623434345,5.691543432348143,5.469169351519257,5.568002223968506,667432000
2018-04-04,5.312519614444952,5.60037089451131,5.287564328501111,5.589993476867676,789168000
