date,n2_nvda_dir,n2_nvda_mag,n2_nvda_conflict,n2_nvda_novelty,n2_macro_mag,n2_hyper_dir,n2_brokers_dir,n2_macro_tone_sd,n2_cross_divergence,n2_nvda_count_z,n2_macro_count_z,n2_nvda_dir_d3,n2_nvda_dir_d10,n2_nvda_mag_d3,n2_nvda_mag_d10,n2_macro_mag_d3,n2_macro_mag_d10,n2_hyper_dir_d3,n2_hyper_dir_d10,n2_brokers_dir_d3,n2_brokers_dir_d10
2018-01-24,0.0027483436,0.024496572,0.0010717924,0.08568017628244018,0.023213241,0.0016185329,0.00330038,2.046459046018212,1.3809397165774504,,,0.0029834308840133304,0.0030348176857713655,0.02483517821824646,0.024927780999529955,0.023151126174999894,0.023226429431056905,0.0025278398513663837,0.0026545890147920965,0.003156015674129401,0.003132942642580584
2018-01-25,0.0036262132,0.024554431,0.0012238015,0.21536986763621546,0.023441497,0.00323734,0.0030542293,2.372690529929585,0.816024981022397,,,0.003118699466137075,0.003092031195933319,0.024776097220990542,0.02489166195693729,0.02321223252820296,0.02324723578530092,0.0026771486715916563,0.002710966218000165,0.0031345955177986655,0.0031253276604933005
2018-01-26,0.0037218519,0.025129333,0.0011300507,0.17563074787277966,0.023198824,0.002425015,0.0031370781,2.297018405155021,1.2406070898258528,,,0.00324510456651081,0.0031512002501994834,0.02485012630947683,0.024913990184542077,0.023209422527162446,0.023242687732981163,0.0026243079864200886,0.0026841022774577498,0.0031351158102396032,0.003126431569240179
2018-01-29,0.0020796463,0.02525765,0.0012252725,0.16506895187206982,0.023196127,0.0024648532,0.0028244928,2.3910830488442456,0.9842865288916096,,,0.0030016519517325605,0.003053176741254949,0.024935254108262018,0.02494542753483992,0.02320664527948061,0.023238428478900744,0.002590999475598487,0.002664045833298901,0.003070229747728571,0.0030988108383522817
2018-01-30,0.0039147427,0.02520005,0.0016033188,0.1460828179462499,0.023292052,0.0031287302,0.0035441874,2.305361599740205,2.6401287739411177,-0.959855794741551,-0.5487308085094013,0.0031918946836843724,0.003130105403784617,0.024990424477626224,0.02496816263682673,0.023224439717327627,0.02324321645476087,0.0027030358354455325,0.0027055371982047157,0.0031689789650515957,0.0031385782201925412
2018-01-31,0.0033217298,0.024865642,0.0015858856,0.12438931417778243,0.023459267,0.0023018294,0.0027103394,2.2020946639584458,0.842147204293583,-0.9169620209707425,-0.13590350560605388,0.003218890511656671,0.003146841827430562,0.024964479260307915,0.024959208529902566,0.023273265890134072,0.023262086237223038,0.0026196154372701555,0.0026702774730489767,0.0030736168434055576,0.0031011759606603957
2018-02-01,0.002178664,0.025164451,0.002280147,0.20074665417796655,0.024881145,0.0038166891,0.0026196819,2.3224641429539177,1.521471556467238,-0.709710993986349,0.19959358451548798,0.0030029533673832784,0.0030639697845492335,0.025005990822166802,0.02497677648190499,0.023607040164434278,0.02340067102422156,0.0028681119845583567,0.0027684056081160847,0.002979385993920528,0.003059962042576849
2018-02-02,0.001919165,0.0246516,0.0013686888,0.1741963319115174,0.023299051,0.0049959975,0.0032362367,2.3120508507517257,0.8517477854902131,-0.7217961396305989,-0.40618723395995404,0.002778262570820405,0.002967771264673328,0.024932518593381654,0.02494945174266896,0.023543188001704542,0.023392131880198976,0.0033092648162837083,0.0029555912772447107,0.0030326362442924925,0.003074774494802262
2018-02-05,0.0026622354,0.024966657,0.0015422662,0.05836234160555187,0.023814406,0.0025644798,0.0026410474,2.169307120259752,1.2964213353212786,0.14008657377050013,0.8300762602000453,0.0027542323595885583,0.0029425276766154094,0.024939588980772743,0.024950873266517546,0.023599359603153413,0.02342702048593608,0.003155013521184042,0.0029232773737782555,0.002951534859303522,0.0030389396524749955
2018-02-06,0.003510233,0.025252968,0.0013184623,0.10812857741283655,0.02374671,0.0027143909,0.0027827693,2.6367329908996764,1.3921633506893636,-0.40856493964853646,-0.6098274223157327,0.002910679946070769,0.0029887089836448306,0.025004439986226944,0.024975447868985104,0.023629852508332452,0.023453026392712243,0.003063830596402155,0.0029062850165118693,0.0029166103268991254,0.003018100878618875
2018-02-07,0.00298982,0.02511157,0.0013539508,0.12417464571191772,0.023624483,0.0038710919,0.0031322858,2.0769430228917263,1.237190117981683,-0.02078239578656408,-0.23042100743512703,0.002927046766961036,0.002988798078346454,0.025026595183472625,0.024986363988277298,0.023628742151554694,0.023466776241232726,0.003230778997266158,0.0029836568366101257,0.0029612138195947413,0.0030272578345561783
2018-02-08,0.0033423167,0.024544261,0.0017532691,0.11497756403276727,0.023306629,0.0019477741,0.0027568988,2.3214477985697988,1.9239886111091908,-0.1368384797258416,-0.20878919426487433,0.0030128843912041073,0.0030167780941493627,0.024926895250370902,0.024951372799395553,0.023562160270955725,0.02345410100851481,0.0029655777878303926,0.002901669601953955,0.002918981244163535,0.003005859666551776
2018-02-09,0.0033521391,0.02496736,0.0013713416,0.11132621939760678,0.022996303,0.0020266122,0.003165666,2.3495821188316826,0.8301757251926893,-0.22665514365609846,-0.46019078935243046,0.003082981132208964,0.0030430015798497993,0.024935255939519677,0.024952622866565518,0.023445242905606994,0.023418303567169455,0.002771568923313943,0.002833244673249524,0.002969951195852016,0.0030183556897293872
2018-02-12,0.0025014358,0.02536252,0.0014651166,0.05926453963425482,0.02263944,0.0033082138,0.0031182112,2.7433946282368384,1.6549957984227528,1.7787681846487102,1.5881155633548503,0.0029628608432647223,0.00300112415075603,0.025023508782641108,0.02498431877528588,0.02327880147874226,0.023358076739583743,0.002882414859218567,0.002869972410282199,0.0030005748297356302,0.0030260771726229557
2018-02-13,0.002514117,0.02522033,0.0008497714,0.14190178884204174,0.023365468,0.0028418226,0.0027717666,2.60020256977942,0.7170274891866024,-0.6444338382726714,-0.36519489245087544,0.0028701947160776273,0.002963851674687785,0.02506415275362108,0.025002381654787117,0.0232966981697445,0.023358642403950306,0.0028740325054504865,0.00286781799819111,0.0029533256753827095,0.0030066138392554195
2018-02-14,0.004630167,0.025055408,0.0012766161,0.10313775951213655,0.023759367,0.00029200013,0.0032370787,2.431719698167563,0.8056102669841726,-0.5874085612573742,-0.44176288508221084,0.003233557722218816,0.0030901725190933967,0.025062347414800262,0.025006401537942202,0.023392220533815743,0.023389020724564204,0.0023409473907846238,0.002672549145899501,0.0030119091758189376,0.0030240850286987675
2018-02-15,0.0031537,0.024394868,0.000930343,0.11410717047669561,0.023569899,0.004175172,0.0030130981,2.5689785480672667,1.5818258116571215,-0.5838909561125739,-0.20598413829930814,0.003217072957411641,0.0030949462282045125,0.024924561985570106,0.024960448395696177,0.02342889800571483,0.023402612635883734,0.0027195799347110973,0.0027854624033168836,0.0030121546108906553,0.0030232594293344633
2018-02-16,0.00274182,0.024913168,0.0011728138,0.08375050667653883,0.024439048,0.0012603475,0.0034177185,3.0241262752357017,1.421073539881897,-0.39237179488479657,-0.3889986647406014,0.0031189806145008048,0.0030686260934122537,0.024922210177549003,0.02495692433793006,0.02363739322706547,0.023479862958074284,0.0024183939974074917,0.002671788540449992,0.0030958630923168047,0.0030526602847952846
2018-02-20,0.0031857644,0.025207546,0.0014398453,0.07732846600643739,0.023793364,0.002904964,0.0030235983,2.9353207491348616,1.725192080763428,0.8800073569958166,2.3492003245623807,0.003132763420122186,0.0030772913790880637,0.024981097548574097,0.024975463999139854,0.023669582378744516,0.02350305413436271,0.0025188120318685074,0.0026890376446187378,0.0030809491326790756,0.0030505104331416573
2018-02-21,0.0041280813,0.023940941,0.0013182218,0.16888857785387845,0.023621328,0.0034152963,0.0027112656,2.5442141717347435,1.488711421413648,-0.21561629045018046,-0.7598271876568995,0.003338160146238933,0.0031544824226190215,0.024766447839689308,0.024899467944343598,0.023659624498883917,0.023511742547531245,0.0027038131749126,0.0027423886200332107,0.003004660144025711,0.0030255895001500372
2018-02-22,0.0037837783,0.024813375,0.001808385,0.16364793889110374,0.023824833,0.0028181213,0.0038064327,2.2106285672725288,1.484985399515689,-0.41775507530278216,-0.20485465974580733,0.0034301133839078307,0.003200412285188983,0.024776131150035578,0.02489318431833636,0.02369371531752017,0.023534593828739823,0.002727400648316567,0.0027479160574529287,0.0031701057944849816,0.0030825802151361187
2018-02-23,0.0034916124,0.024670318,0.0016487679,0.11322630731661032,0.024026206,0.0028282523,0.0029312654,2.651517940102757,0.9388782649520203,-0.7629059913939338,-0.17257983824670015,0.0034428030542341718,0.0032215386879746884,0.024754297674422786,0.024877015475999603,0.023762321215660045,0.023570259997058772,0.0027482103169919766,0.002753744404245544,0.003120823595705485,0.003071602410231008
2018-02-26,0.0030211555,0.025071539,0.0011597349,0.0635499210075956,0.023519883,0.0019952569,0.0029487193,3.011952604411387,1.7147661687698899,0.007439960736946458,1.4255691904107297,0.003355804001915608,0.0032070817047032373,0.024819754457069527,0.024891049701707083,0.023712298631901475,0.023566625458993535,0.002592852522871435,0.0026990220453326774,0.0030853131105393382,0.0030627368022634154
2018-02-27,0.0036452843,0.0250188,0.00217227,0.06813858367277403,0.023803813,0.0037507527,0.0028357578,2.491664902440274,0.8482691505172318,-0.6513202063757029,-0.4814765043120701,0.0034155309330884923,0.0032385336595612915,0.02486082247138578,0.024900218971624248,0.023731180381815445,0.023583649601196438,0.0028317558746463935,0.0027745099167305843,0.0030338236954097707,0.003046445404338346
2018-02-28,0.004828487,0.02572805,0.002628004,0.1229137563325805,0.024060076,0.0038955896,0.0027273102,2.4066037235163784,1.2637125316417235,-0.7334761757302246,-0.3387838053627295,0.003707051282919455,0.003352106377042201,0.025039748517821817,0.02495935220784854,0.023799037970558958,0.023617681449252487,0.003051245481707979,0.002854590294030756,0.0029705839898794125,0.0030236491038331276
2018-03-01,0.004172187,0.024634281,0.0035142926,0.1638726246289426,0.024452413,0.0036114517,0.0026894817,2.215765557935692,0.9769603616149486,-0.8417188398442265,-0.215512849178226,0.003803015881848961,0.003410425570064029,0.024956094384967167,0.024936235109676064,0.023933839158660708,0.02367704250459849,0.003166824620615398,0.002908413729147614,0.0029125882781493306,0.0029998851274621306
2018-03-02,0.0046255207,0.025624117,0.0012194774,0.15569341947458848,0.023786461,0.0037281627,0.0032743649,2.0931223988882883,1.3034487454957935,-0.6786283218501078,0.13558155967193206,0.003972708544016221,0.0034964789684873965,0.02509391548680898,0.02498495110263512,0.023903433262252406,0.023684791553816083,0.0032826354458815807,0.0029664685986416943,0.0029872271528263,0.003019323864420539
2018-03-05,0.003671048,0.024869941,0.0017576481,0.07098541274226089,0.023787787,0.003194179,0.0033159228,2.372168736334739,1.14383440546377,0.20197211532063047,1.5713347645989875,0.003910473112642194,0.0035087945423562267,0.025047707465601865,0.02497683732987633,0.023879574381350598,0.02369205773645349,0.003264386027100092,0.002982533210123564,0.0030550401779207014,0.0030402484615125445
2018-03-06,0.002512775,0.0241559,0.0020477504,0.24700409661663214,0.023378683,0.0015834409,0.002896428,2.4770703421394606,1.0401738805198,-0.583085307443277,-0.5858798310945915,0.00362211761849699,0.0034387776564515082,0.024863720956013434,0.024919128143311726,0.023776236831962446,0.02367002854711736,0.0029175946032227685,0.0028841816514483345,0.0030223173331830684,0.0030301383664926534
2018-03-07,0.003526694,0.024752347,0.001756185,0.19064310922567596,0.02331039,0.00033779116,0.0032439367,2.171947483771105,1.191505507648334,-0.8079517933453091,-0.3458902123896714,0.0036024311565323484,0.0034449373682188915,0.02484074382475032,0.02490744287481362,0.023680129812577992,0.023644831002619847,0.0023853662682184603,0.0027057728693623195,0.0030680386855267525,0.0030451178046207858
2018-03-08,0.004009282,0.023936616,0.0012494157,0.31197376750851513,0.023806103,0.002729812,0.0031273786,2.2144210849572943,1.316159726543114,-0.7205305992471344,0.1340239078513178,0.0036863663492549313,0.003484355235302778,0.024654218265057593,0.024839633423357866,0.023706118556467818,0.023656095358766917,0.0024564269500392645,0.002707451929309951,0.0030802807843607924,0.0030508634880619676
2018-03-09,0.0032801002,0.026139239,0.0023921188,0.2194789409070672,0.023701496,0.0029149333,0.0033790285,2.290534374890416,0.93634955271405,-0.7678467350988643,-0.03015840217838355,0.0036025522408780846,0.0034701295778139596,0.024960583120310298,0.024930146442081316,0.023705164994286158,0.023659257385664337,0.0025510183780815972,0.002721902285346568,0.0031419134706561647,0.003073719046672343
2018-03-12,0.003525126,0.025079174,0.0015683094,0.08642167427207004,0.02347674,0.005801455,0.003143275,2.2206111511570517,0.7387394573828135,0.032772946590069026,2.3433684612884735,0.0035865790099361395,0.003473949654092538,0.02498504872297093,0.0249404979560924,0.023658040390295797,0.023646579675973167,0.003221591999941087,0.0029358093086175913,0.0031421943420066115,0.003078550426886992
2018-03-13,0.0031424754,0.024561774,0.0016573591,0.09156067517491251,0.023569193,0.0027868964,0.0031029813,2.2262682622869168,1.0245093996509975,-0.5491418818275221,-0.5309596940122059,0.0034949595557692836,0.0034509825793868827,0.024897726309738313,0.02491425706052231,0.02363971094423741,0.02364121771651592,0.0031319134452545186,0.002925491484161421,0.0031341046043125427,0.003080243181494848
2018-03-14,0.0026177394,0.025427483,0.00092012616,0.0981537324593521,0.023608457,0.002768342,0.0027571607,2.183546414372781,2.2399604523486194,-0.41521637241445686,-0.05760296154108732,0.0033139877540569714,0.003393382780884455,0.025007015891417208,0.02494973495194948,0.02363326327129131,0.02363895307931832,0.0030569081093369073,0.0029146281692116246,0.003056340525872851,0.0030579093824354207
2018-03-15,0.0041544545,0.0255807,0.0012316786,0.08049517747559498,0.023971207,0.002409213,0.0031314753,2.1443996970001544,1.9113961255626604,-0.8382028172790933,-0.1027854099683153,0.00348737691442972,0.003445880154536389,0.02512536762466807,0.024993257835204764,0.023702981507429836,0.023661871395685315,0.002923287927398792,0.0028797655267478127,0.003071840908430936,0.0030629838288938013
2018-03-16,0.0029455873,0.02474501,0.0016704691,0.3046446313412309,0.024568316,0.002441249,0.0030746467,2.612194125711073,1.0685144534745716,-0.2663915787184477,-0.1201988524155965,0.0033756053193051932,0.0034114401054465226,0.025046899538497293,0.02497616849923222,0.023881500555637685,0.023724270809736096,0.002823842966462549,0.0028495781542031235,0.003072419744143974,0.003063786697934791
2018-03-19,0.0032282888,0.024573117,0.0013798565,0.07195122805481224,0.02361089,0.0034107366,0.003038134,2.0624539346513546,1.4375608849372947,-0.15947389067768242,0.9184453918007194,0.0033452138615306334,0.003398855581712971,0.024949158082272938,0.024948474423589485,0.023825673453803067,0.02371648028414064,0.0029449193889702404,0.0028881359627294825,0.0030653465709584576,0.003062024070250953
2018-03-20,0.003273555,0.024636293,0.001002502,0.1824001251428614,0.023765758,0.0023612317,0.002842246,2.9473798778955125,1.3282174432956877,-0.4627577547506925,-0.47522734335557165,0.0033304306357061515,0.003390261036568534,0.02488461389909727,0.02492706143073934,0.023813312814017613,0.02371986029291101,0.002824504469772599,0.0028519948285432115,0.0030193208833306203,0.003046949176546012
2018-03-21,0.0037285336,0.025324771,0.0010708771,0.11494902395889794,0.023804601,0.0033859918,0.0029660081,2.77090025193917,1.017850437234547,0.4962042379465805,-0.6078322285258619,0.003412559322557758,0.0034134260187758765,0.024975418389717507,0.024954296682662958,0.023811515624078627,0.023725663374637843,0.002940339359194897,0.0028885630589047862,0.003008322460997678,0.0030414063170266323
2018-03-22,0.0038791492,0.02515332,0.0014585541,0.08593644432026626,0.023684975,0.002530402,0.0032731928,2.4441158398045992,1.6332348944769686,-0.3635920585910691,-0.5894441031291678,0.003508816802559436,0.0034452706586159017,0.025012119544862616,0.024967905270254952,0.023785410247605904,0.023722881219261856,0.002855769302272695,0.0028640731711687697,0.0030629652025116203,0.0030572551237116395
2018-03-23,0.0037692152,0.025223361,0.0011646443,0.15086640720083166,0.023991669,0.0030636576,0.0028343971,2.3738246795191067,2.1536155654226152,-0.18243082437256505,-0.3926548598258625,0.0035625369567004253,0.0034673897520662586,0.02505569869678505,0.024985347936392434,0.02382796131772891,0.023741234154503958,0.0028986566210316518,0.0028777008916505372,0.00301581164053125,0.0030420382699071547
2018-03-26,0.003347571,0.02495176,0.0015245213,0.054509722523076065,0.023804529,0.0032200122,0.0029961288,2.1356667724244542,1.1284231774535198,0.4494286536940505,1.718311016358985,0.003518189527397134,0.003459219200793268,0.025034256109281807,0.02498305752516616,0.023823127161056442,0.023745550264076123,0.002964952203901747,0.0029010434157384175,0.0030117510646194617,0.003038907657238257
2018-03-27,0.0032158385,0.02556427,0.0011177843,0.09726155292106764,0.023600927,0.0028474177,0.002675953,2.0119185338763024,1.4163001144779477,-0.5665169234233579,-0.4388314016422192,0.0034558145855614754,0.0034426431299184714,0.02514359784693793,0.025022642500402995,0.0237772872517983,0.02373570029942078,0.002940704873258436,0.002897391100187338,0.0029424760354972673,0.003014187703830659
2018-03-28,0.003773691,0.025130158,0.0016707187,0.13581984937218516,0.024113307,0.0023967035,0.0023828328,2.2657862709484027,1.075008812796404,3.181219839337998,-0.6986026739867981,0.003521392364537861,0.0034651643020425674,0.025140825270821572,0.025029956797098612,0.023846607968945437,0.02376138885926029,0.0028284775618240207,0.002863329331949616,0.0028270218227774866,0.002971236645164228
2018-03-29,0.003942576,0.024492383,0.0017808506,0.2197600117016617,0.023356771,0.0031649917,0.003167525,2.36132469437194,0.8610859042798212,3.9064866964915885,-0.5506340592743307,0.0036082823455996114,0.003497608106510434,0.025007051870831416,0.02499342449702622,0.023745554803333978,0.02373389195057664,0.0028979003115887133,0.0028838296271763856,0.0028972674886564823,0.0029845759536341345
2018-04-02,0.0036546406,0.02500938,0.0015117042,0.06082900937896041,0.02365984,0.0032793733,0.0030108734,2.5524209056098144,0.8808715289433925,2.5224634562476096,1.2666171558165906,0.0036178460417786752,0.0035082691199451953,0.025007532297759788,0.0249945077681273,0.023727871920526784,0.02372886454355914,0.002976598032132542,0.0029106832752833134,0.002920704352800104,0.002986361303248454
2018-04-03,0.0038097713,0.025240883,0.0012878517,0.1675213744795917,0.023561263,0.0038902904,0.0033607613,2.333009220838863,0.8204848626935366,0.6663995627952707,-0.8602762588474963,0.0036574401338159866,0.003528719359894198,0.02505567249553703,0.025011218884032092,0.023693500665732878,0.02371749652358775,0.0031650923749984836,0.002977127911632971,0.0030114879189258306,0.0030117560489625115
2018-04-04,0.0042778053,0.024969429,0.0014579488,0.17952873114391577,0.02411178,0.0031008483,0.0029522427,2.341124990248413,1.2192136825160282,0.1699244778764939,-0.559861900136892,0.0037854211963550682,0.00357948454427614,0.0250378804551753,0.025008386789276228,0.023779791382637663,0.023744216878795254,0.003151838849259246,0.0029855123803147698,0.002999265664177786,0.003007722861278653
2018-04-05,0.0035944816,0.024713658,0.002250506,0.15749652548722282,0.022938766,0.0036155663,0.0036420387,2.375320243983002,1.634151621897235,-0.2196571024703717,-0.473567548607887,0.0037460304501608296,0.003580500073631326,0.024970993471110307,0.024988429167665145,0.023606288150919988,0.02368967561367747,0.0032475056064495598,0.0030281765835559384,0.003131869438059865,0.003050675659605016
2018-04-06,0.0027367072,0.025752971,0.0008411025,0.27773802443796225,0.024104564,0.0032459367,0.0032492913,2.141095301130237,1.44864653148033,-0.2787379975178705,-0.7325594654548512,0.0035378075486080297,0.003523405219137684,0.025132315051915197,0.025040161534747078,0.023709082121851948,0.023717748812505483,0.003247181943171471,0.003042911221874058,0.003156093518499354,0.0030641148973971416
2018-04-09,0.0036898,0.025448319,0.00179369,0.11288732128784285,0.023507914,0.003734495,0.0031775734,2.597039382315972,2.018622115314574,1.2563883667277607,1.0527367384677577,0.003569163501525885,0.003534656392042908,0.025197506423995448,0.025067760041590725,0.023667581148507102,0.023703560304804413,0.0033477143946842483,0.0030896743023520906,0.0031605248155841745,0.0030717866659875606
2018-04-10,0.0043897536,0.024823196,0.0022426972,0.18622809902102122,0.023868859,,0.0031214023,2.899608797742167,1.7035338485360034,-0.3334744289649003,-0.7471347413300444,0.003738450825468915,0.0035924382378555633,0.02512028641673578,0.02505123402704824,0.02370910463131544,0.023714730091449903,0.0033477143946842483,0.0030896743023520906,0.003152453869775824,0.003075139367583093
2018-04-11,0.003920147,0.024679296,0.0014330845,0.12970851797998417,0.024073772,0.0026907055,0.0022573674,2.661735047389585,1.668486067764022,0.20545259556669837,-0.3423955800283003,0.003775934695496772,0.003614569234320242,0.02502931025683368,0.02502611611312849,0.023784335353947396,0.02373897708853228,0.0032121737788935348,0.0030627146114115687,0.002967797972257719,0.003019913201443755
2018-04-12,0.0037525136,0.025529489,0.0018002898,0.12528001453264448,0.02372287,0.0001654129,0.003087651,2.4515378444307325,2.238921786787486,-0.5038411317903612,-0.5249586114103898,0.003771102926241343,0.003623879690806182,0.025132496861962453,0.02506009091234331,0.023771655139368474,0.02373788997032851,0.0025836285373971287,0.002867052660697942,0.0029925235879872713,0.003024485116220876
2018-04-13,0.0044038175,0.024484571,0.0015896733,0.1640731615595986,0.024057819,0.0014391767,0.0029209547,2.2353159913459906,1.4517330585867583,-0.7451382733408717,-0.3115053598327595,0.003901631613085162,0.003676493307996555,0.024998830101733788,0.025021267070740844,0.023830690510404606,0.023759471949979804,0.0023475287097073157,0.002770679163393902,0.002977758967273103,0.0030175010865422305
2018-04-16,0.0030521587,0.024460986,0.001788251,0.05438066782324402,0.023823189,0.0025418298,0.0030830994,2.4204453631773966,1.4902738444575063,-0.48564940643277427,1.6981029688730211,0.0037263857971483946,0.0036343971870183224,0.024887873192766335,0.02498348981091518,0.02382914287381917,0.0237637680833752,0.002387612932026208,0.0027552412765738756,0.002999490639950287,0.003021924089522667
2018-04-17,0.004252745,0.025040949,0.0019864822,0.09845081210027473,0.023827216,0.0039070966,0.0029725963,2.214551500115601,1.522437480748093,-0.7249539654256297,-0.6207414180423532,0.0038349733956795115,0.003676070526857716,0.02491945260398522,0.024987362238426382,0.023828745289909605,0.02376804411203938,0.00270108162645821,0.0028329057899516576,0.002993942356655473,0.003018599660797094
2018-04-18,0.003118229,0.02489338,0.001615754,0.1617657465670317,0.024331832,0.0026965835,0.0026198793,2.3417065100189696,1.6563276602232682,-0.8141465219041014,-1.0552672971991393,0.00368710941863975,0.003638491055888589,0.024914073984022612,0.02498103109079518,0.02393253188032086,0.023806024191937367,0.002700153668008988,0.002823718394230993,0.0029167733461015065,0.0029917395197187387
2018-04-19,0.002444166,0.024566073,0.0011148787,0.11111313903078779,0.023928056,0.0034607328,0.0027435678,2.454544684334872,2.299176083887496,-0.4353649216937274,-0.21272301337435232,0.0034306908357720272,0.0035580663915021544,0.024842281555862877,0.02495308822285476,0.023931608413583355,0.02381424166177388,0.002857060739354061,0.0028666314183271395,0.0028810411331628193,0.002975027882824995
